Model,Optimization Time (s),Avg Retraining Time (s),Best Params,Avg Train R2,Avg Train MSE,Avg Train MAPE (%),Avg Test R2,Avg Test MSE,Avg Test MAPE (%),All Fold Test R2,All Fold Test MSE,All Fold Test MAPE (%),All Fold Train R2,All Fold Train MSE,All Fold Train MAPE (%),NNR_Epochs,NNR_Batch_Size
LinearRegression,0.0,0.001,{},0.764902493864095,1749.0456424419601,11.568341513384588,0.1841170065161777,6109.274439845153,18.33672619453306,"[0.15201823422006966, -0.11652650652704821, 0.5168592918555117]","[5740.631951930725, 9111.833875041857, 3475.357492562876]","[19.477192121290162, 17.837587303251258, 17.695399159057757]","[0.777366758638321, 0.8394303088105615, 0.6779104141434023]","[1713.6132447287607, 1121.0598953466142, 2412.4637872505054]","[11.686421078304262, 9.497066329153713, 13.52153713269579]",,
BayesianRidge,7.228,0.001,"{'max_iter': 366, 'alpha_1': 5.929442229411596e-07, 'alpha_2': 5.072628918902103e-07, 'lambda_1': 9.590320094479012e-06, 'lambda_2': 1.5036896174534588e-07}",0.7559680904167144,1815.067428200089,11.03090073774579,0.33797299817422993,4952.124738041172,16.233897074090347,"[0.3043351173011736, 0.10647209189116524, 0.6031117853303509]","[4709.4834047333015, 7291.970064128641, 2854.920745261576]","[17.303030268252463, 16.12987874267685, 15.268782211341728]","[0.7707687732716078, 0.8314475598420168, 0.6656879381365188]","[1764.3980917883177, 1176.7935749530407, 2504.010617858908]","[10.66574412619026, 9.3954515423812, 13.03150654466591]",,
SVR,1.605,0.003,"{'C': 5.437540178589433, 'gamma': 0.004838182084907278, 'epsilon': 0.16235947943277898}",0.6780467273728391,2396.7652389383593,9.02948468124274,0.5665830355930468,3260.098546813995,11.55546717361122,"[0.5577729779256517, 0.36489625949323223, 0.7770798693602563]","[2993.7702381987497, 5183.002591596036, 1603.5228106472]","[11.513883320731685, 12.921093073883755, 10.231425126218221]","[0.6795055059549814, 0.7828539760285507, 0.5717807001349857]","[2466.853586190113, 1516.0625713676297, 3207.379559257335]","[8.79435231310213, 8.268950195015464, 10.025151535610625]",,
DecisionTree,1.818,0.0,"{'max_depth': 44, 'min_samples_split': 7, 'min_samples_leaf': 6}",0.7489923546756279,1875.5382173780483,10.350658580767993,0.44522694463147655,4152.6580537436275,15.582514983160044,"[0.3912856124813433, 0.23121890473168538, 0.713176316681401]","[4120.849531918374, 6273.926848496105, 2063.1977808164047]","[16.925088222910574, 15.588410874448972, 14.234045852120591]","[0.703973352607421, 0.8527769799319909, 0.6902267314874716]","[2278.5240005578494, 1027.8765702758649, 2320.2140813004307]","[11.078811803539383, 8.244843419169918, 11.72832051959468]",,
RandomForest,5.142,0.128,"{'n_estimators': 155, 'max_depth': 36, 'min_samples_split': 5, 'min_samples_leaf': 2}",0.8832030764046245,871.7691920484989,6.683315354695719,0.5457927848038939,3413.7424349467306,12.853634920033429,"[0.5796389074536872, 0.36177286090227956, 0.6959665860557149]","[2845.743171140468, 5208.492258809424, 2186.991874890299]","[14.035926148830812, 12.225770628773981, 12.299207982495492]","[0.8746091869597585, 0.9309682948289266, 0.8440317474251884]","[965.1360087957225, 481.96316254590954, 1168.2084048038648]","[6.69592275689181, 5.901397649527418, 7.452625657667931]",,
XGBoost,3.334,0.063,"{'n_estimators': 170, 'learning_rate': 0.020113355051606423, 'max_depth': 6, 'subsample': 0.6409619175000141, 'colsample_bytree': 0.9611668999400049}",0.9573926648221637,318.49776581401125,3.5736855573849375,0.5554236999664601,3346.5132738042853,12.86249702082052,"[0.5795530781984324, 0.3553840099361115, 0.7313340117648364]","[2846.324214489523, 5260.630876491863, 1932.58473043147]","[14.265502922413747, 12.690143153339609, 11.631844986708204]","[0.9556157350867717, 0.9781901011777642, 0.9383721582019551]","[341.62672091405636, 152.27159440899598, 461.5949821189815]","[3.299364524142443, 3.201305690190831, 4.2203864578215375]",,
GPR,6.935,0.051,"{'kernel': 'Matern_nu_0.5', 'alpha': 0.09747563218274523}",0.9787438264394627,157.55601336091297,3.1062186890271484,0.4577289410272683,4048.989280906748,13.061081262673829,"[0.43576913662279393, 0.2932837658826585, 0.6441339205763525]","[3819.7068065367466, 5767.423240225963, 2559.8377959575337]","[15.112700250367059, 12.312228415043053, 11.75831512261137]","[0.9774592379978455, 0.9810608616554958, 0.9777113796650466]","[173.4967701899488, 132.22861857158196, 166.94265132120813]","[2.995965776132679, 3.1603099276312636, 3.162380363317504]",,
NNR,560.021,1.77,"{'hidden_layers': 2, 'units': 94, 'activation': 'selu', 'learning_rate': 1.9017927292890624e-05}",0.6349542593996843,2729.330826214906,15.310538727820026,0.28758140033972834,5273.36700887657,18.599238336416988,"[0.23077809065111332, 0.2021315305488227, 0.429834579819249]","[5207.446727196939, 6511.305289461049, 4101.349009971722]","[22.23130975834433, 15.73541558289651, 17.830989668010126]","[0.5470268073933116, 0.7867553272667168, 0.5710806435390244]","[3486.545214947857, 1488.8242527386865, 3212.6230109581747]","[17.182458686304443, 11.554555256393208, 17.19460224076243]",100.0,8.0
