Model,Total Optimization Time (s),Avg Optimization Time per Fold (s),Avg Retraining Time (s),Best Params Per Fold,Avg Train R2,Std Train R2,Avg Train MSE (original units),Std Train MSE (original units),Avg Train MAPE (%),Std Train MAPE (%),Avg Test R2,Std Test R2,Avg Test MSE (original units),Std Test MSE (original units),Avg Test MAPE (%),Std Test MAPE (%),All Fold Test R2,All Fold Test MSE (original units),All Fold Test MAPE (%),All Fold Train R2,All Fold Train MSE (original units),All Fold Train MAPE (%),NNR_Epochs,NNR_Batch_Size
LinearRegression,0.0,0.0,0.002,"[{}, {}, {}, {}, {}, {}]",0.8065375758264404,0.0202570541026809,1265.628083906697,205.6325120892089,9.244049655978577,0.8528318186311062,0.3469656877255261,,4296.455119812734,,17.43646828284744,,"[-0.3173347522591745, -0.4564490395008298, 0.20674074101284312, 0.3867208552156425, 0.4016158622762803, 0.1948781154997602]","[4717.915444845874, 6990.845727981736, 6223.325942294454, 2140.049632381408, 3546.731823175805, 4963.782171314461]","[19.029916686709672, 23.756037008945675, 21.294498738856472, 11.01933743629306, 18.644113956449157, 18.134103488471744]","[0.8061402637015161, 0.8063681667984796, 0.7809159453808346, 0.7995739801162941, 0.8031502177051202, 0.8430768812563977]","[1390.1100582499607, 1278.4181694003753, 1348.5635483884569, 1463.964411404864, 1232.366433118984, 880.3458828775405]","[9.969490472632966, 9.35544755767202, 9.871986184490968, 9.631641857284103, 8.96508000139403, 7.670651862397363]",,
BayesianRidge,13.718,2.286,0.003,"[{""max_iter"": 492, ""alpha_1"": 3.29168070750261e-06, ""alpha_2"": 2.098240590673002e-07, ""lambda_1"": 9.90301086619276e-06, ""lambda_2"": 1.0236016632606814e-07}, {""max_iter"": 359, ""alpha_1"": 9.88830641491304e-06, ""alpha_2"": 5.7461560348391146e-06, ""lambda_1"": 2.453895447745655e-07, ""lambda_2"": 9.086337347288017e-06}, {""max_iter"": 147, ""alpha_1"": 9.646491867578198e-06, ""alpha_2"": 8.401623966227341e-07, ""lambda_1"": 1.0811446671586288e-07, ""lambda_2"": 8.401343647389295e-06}, {""max_iter"": 325, ""alpha_1"": 1.3980222242833445e-06, ""alpha_2"": 1.1411390740928378e-07, ""lambda_1"": 9.87481351538923e-06, ""lambda_2"": 4.131419529370895e-07}, {""max_iter"": 499, ""alpha_1"": 2.2734428455883658e-07, ""alpha_2"": 6.80968478685772e-06, ""lambda_1"": 9.97649977924456e-06, ""lambda_2"": 1.6725455298641644e-06}, {""max_iter"": 450, ""alpha_1"": 9.882684105653744e-06, ""alpha_2"": 1.4427947809066352e-06, ""lambda_1"": 1.0102328628367913e-07, ""lambda_2"": 2.8394616094835735e-07}]",0.7671724930909182,0.0212925184713501,1522.9666637444525,235.6802983840365,9.448467263993273,0.4720123499761528,0.5746555831868962,,2798.4336549414334,,12.691564843243857,,"[0.46830312565304755, 0.5686425598840822, 0.7223727654118686, 0.38251341523547866, 0.5626627531216049, 0.20149903663606272]","[1904.2243371745776, 2070.483234003865, 2178.058121257629, 2154.7315769076363, 2592.177554813235, 4922.962500495976]","[10.777096997470183, 10.777853000360256, 14.570228721449585, 10.87570058352809, 14.6781368437977, 14.915676600558815]","[0.7606947451411241, 0.7590605334385082, 0.7444399880751511, 0.7663105420069634, 0.7649037851204608, 0.8076253647633016]","[1715.9862492498153, 1590.7580209565804, 1573.0899133972016, 1706.9293199595713, 1471.8059649000077, 1079.230514003537]","[9.505794846186976, 9.894938663850446, 9.713478556802098, 9.769526940896307, 9.171987659405268, 8.635076916818544]",,
SVR,6.439,1.073,0.008,"[{""C"": 169.87257534259774, ""gamma"": 0.004957745042733306, ""epsilon"": 0.03967642104378246}, {""C"": 2547.610850182613, ""gamma"": 0.0008831435155995273, ""epsilon"": 0.018173775858837022}, {""C"": 8322.259702746707, ""gamma"": 0.0007204753350425936, ""epsilon"": 0.23545420086137667}, {""C"": 1285.8519734411138, ""gamma"": 0.0010562373544596442, ""epsilon"": 0.004077184197870252}, {""C"": 7210.171210294924, ""gamma"": 0.0002481026268414492, ""epsilon"": 0.011285073960426108}, {""C"": 205.26953213751713, ""gamma"": 0.010981464878445299, ""epsilon"": 0.006035932028648959}]",0.9049246301787316,0.0546100282196703,626.8642930148063,355.9592850552572,4.073873022555433,1.8891474797631784,0.0707024885669216,,6114.0509400181945,,21.37973753637627,,"[-0.3245218634287903, 0.102303428948877, -0.6910038386136768, 0.024595711730557523, 0.37304284900837403, -0.6144815186798136]","[4743.655434421647, 4308.875950034928, 13266.366497632496, 3403.6924397098983, 3716.089279452659, 9953.69115238249]","[20.15916936810231, 22.183496960465163, 24.941840789721326, 12.923990551259305, 17.66306675185324, 32.582177557453996]","[0.9341817197857414, 0.8488642590712839, 0.9415947693317557, 0.9010169274815173, 0.8328986610501221, 0.9709914443519699]","[471.963157948806, 997.845623079818, 359.5111714146798, 722.9984189809583, 1046.1280609525154, 162.73932571205958]","[3.5794882220731896, 3.9044828421600783, 6.633395380366484, 4.172842208717342, 5.200294973732871, 0.9527345082826316]",,
DecisionTree,6.7,1.117,0.002,"[{""max_depth"": 7, ""min_samples_split"": 11, ""min_samples_leaf"": 7}, {""max_depth"": 21, ""min_samples_split"": 16, ""min_samples_leaf"": 15}, {""max_depth"": 46, ""min_samples_split"": 9, ""min_samples_leaf"": 11}, {""max_depth"": 7, ""min_samples_split"": 12, ""min_samples_leaf"": 7}, {""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 5}, {""max_depth"": 32, ""min_samples_split"": 19, ""min_samples_leaf"": 18}]",0.7106708335409123,0.0940520943238281,1851.1507546227656,488.9102662113696,10.856251632523504,2.355438789645135,0.4198432360579297,,3816.9778400330592,,17.724902630816985,,"[0.1272158652509694, 0.33391423181419044, 0.7171288489753277, 0.022562241798797067, 0.0297342601118743, 0.3002253170051038]","[3125.797556230238, 3197.1615351451824, 2219.198014462806, 3410.78827301343, 5750.94184429619, 4314.289751971411]","[16.66386285230179, 16.79546946148715, 12.461024124171159, 13.798572588304864, 19.60577784151427, 23.944239089350944]","[0.7819814929617274, 0.6400292006486819, 0.6462739987342008, 0.7906874721030706, 0.8108575173798871, 0.5941953194179066]","[1563.3453614726334, 2376.6402596899466, 2177.3469194436584, 1528.8738053077716, 1184.1153388152916, 2276.5828430072934]","[9.056949446188804, 12.893604053271556, 11.689527999080413, 9.015560373030805, 8.41483139729586, 14.067036526273599]",,
RandomForest,32.656,5.443,0.107,"[{""n_estimators"": 117, ""max_depth"": 27, ""min_samples_split"": 7, ""min_samples_leaf"": 2}, {""n_estimators"": 109, ""max_depth"": 43, ""min_samples_split"": 9, ""min_samples_leaf"": 8}, {""n_estimators"": 85, ""max_depth"": 17, ""min_samples_split"": 12, ""min_samples_leaf"": 9}, {""n_estimators"": 65, ""max_depth"": 26, ""min_samples_split"": 9, ""min_samples_leaf"": 6}, {""n_estimators"": 164, ""max_depth"": 33, ""min_samples_split"": 11, ""min_samples_leaf"": 4}, {""n_estimators"": 72, ""max_depth"": 23, ""min_samples_split"": 2, ""min_samples_leaf"": 2}]",0.7965837020271641,0.088807857271366,1333.158127423996,576.4587777029573,8.122637761620247,2.1429575999397783,0.5337283413419709,,3067.7029022984325,,14.288679740522795,,"[0.3971207562144231, 0.5496515126933457, 0.6241053009822142, 0.28606556552463847, 0.5749292080891587, 0.1468913064329711]","[2159.1575647382415, 2161.638830610776, 2948.992029359, 2491.288244573609, 2519.4720409998604, 5259.633112506866]","[13.531123542835324, 13.254611512936487, 15.06253107143689, 10.666835065119304, 12.721015598368593, 20.13685347520111]","[0.8664961163075546, 0.7040331249708558, 0.6976548640804099, 0.7923851549239715, 0.7951710900385984, 0.9237618618415948]","[957.3163312806627, 1954.0662520305941, 1861.0739610533233, 1516.4734830687, 1282.3192905067674, 427.6994466039273]","[6.267126924835361, 10.180095059198301, 10.049844075461987, 9.34197608352518, 7.944750951710593, 4.9520334749900625]",,
XGBoost,17.241,2.874,0.083,"[{""n_estimators"": 133, ""learning_rate"": 0.018086306150355762, ""max_depth"": 8, ""subsample"": 0.6093728284697656, ""colsample_bytree"": 0.9364432301309341}, {""n_estimators"": 102, ""learning_rate"": 0.20686669333433216, ""max_depth"": 10, ""subsample"": 0.6520860711550452, ""colsample_bytree"": 0.6617293857030403}, {""n_estimators"": 86, ""learning_rate"": 0.1332691347985051, ""max_depth"": 6, ""subsample"": 0.7248450523753176, ""colsample_bytree"": 0.6991072758504192}, {""n_estimators"": 170, ""learning_rate"": 0.012819942694746424, ""max_depth"": 4, ""subsample"": 0.8180541939760979, ""colsample_bytree"": 0.8079895755964659}, {""n_estimators"": 156, ""learning_rate"": 0.026285245387825517, ""max_depth"": 3, ""subsample"": 0.721337670513141, ""colsample_bytree"": 0.9900732721282833}, {""n_estimators"": 79, ""learning_rate"": 0.1179838692639693, ""max_depth"": 7, ""subsample"": 0.6028446739727911, ""colsample_bytree"": 0.695202791842093}]",0.9642851056390854,0.0411039492506873,250.4963195008952,295.7427122944403,2.8054336393312145,2.7976269059788645,0.4840253485077646,,3394.709728767892,,14.806404142462297,,"[0.3087457564046586, 0.690514460850264, 0.6302103942047341, 0.35998872472010157, 0.17749971955445765, 0.13068831602654885]","[2475.6646452853042, 1485.5072855680396, 2901.0959794845294, 2233.3319272813433, 4875.109040029611, 5359.528689126674]","[13.952724613865087, 12.06439287350081, 16.589143069844837, 9.633350474957727, 16.625763865644544, 20.359669880205956]","[0.9108560857406152, 0.9999958549862618, 0.9998405160172655, 0.9222374488617971, 0.9541138268986066, 0.998666901329966]","[639.2242876723242, 0.02736668236733178, 0.981697577404085, 567.9981445145428, 287.26767596692093, 7.478744591811812]","[5.385828234301728, 0.02946994623471941, 0.2684308173085106, 5.808948932100894, 4.8234449742801475, 0.5164789317612881]",,
GPR,33.227,5.538,0.875,"[{""kernel"": ""RationalQuadratic"", ""alpha"": 0.0037121088632492945}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.09177787748972495}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.09768065564084266}, {""kernel"": ""Matern_nu_0.5"", ""alpha"": 0.09298795934261121}, {""kernel"": ""RationalQuadratic"", ""alpha"": 1.5393576007898448e-09}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.07606103665891724}]",0.9739696827995112,0.0222646177861976,162.77398418064834,131.90136919822763,2.435094569907878,1.856901433106828,0.5086522494830469,,3232.683977912857,,14.534485361979248,,"[0.27164438471343355, 0.4498547032761293, 0.632699968633668, 0.374752896808206, 0.6237576692929101, 0.028013247383055884]","[2608.539857319914, 2640.6560017296947, 2881.5646182639375, 2181.812058526188, 2230.056853814517, 5992.546726498017]","[15.356715488997619, 15.58745369695177, 11.513701392245347, 9.065007271196604, 12.405764892109323, 22.079268586734294]","[0.9999311472499856, 0.9635656451096736, 0.9602490895231015, 0.9749055938656597, 1.0, 0.9451666210486475]","[0.49372243128348675, 240.55105254154574, 244.6852144378228, 183.29614851070977, 1.0492697359187687e-13, 307.617767162528]","[0.1247947949366809, 3.6999001947007804, 3.718148597038516, 3.1384478700239122, 9.642891997448408e-08, 3.9292758663184566]",,
NNR,3808.741,634.79,2.87,"[{""hidden_layers"": 3, ""units"": 93, ""activation"": ""tanh"", ""learning_rate"": 0.00010817459052159049}, {""hidden_layers"": 1, ""units"": 73, ""activation"": ""tanh"", ""learning_rate"": 0.0008597726148544381}, {""hidden_layers"": 1, ""units"": 120, ""activation"": ""tanh"", ""learning_rate"": 0.00036324869566766035}, {""hidden_layers"": 3, ""units"": 82, ""activation"": ""tanh"", ""learning_rate"": 4.008135132558031e-05}, {""hidden_layers"": 1, ""units"": 97, ""activation"": ""tanh"", ""learning_rate"": 8.782005345032336e-05}, {""hidden_layers"": 1, ""units"": 99, ""activation"": ""tanh"", ""learning_rate"": 0.0023357760386764335}]",0.8865748761739812,0.0702311942940932,752.1706633074431,472.0719255207629,6.569061080432255,2.2591883833135964,0.4270855168898338,,3769.32929542446,,18.374719408259114,,"[-0.10568757077444535, 0.36647007510164853, 0.7838041086369827, 0.334200604270125, 0.6518293116200273, -0.21958860468220243]","[3959.920178515537, 3040.895938619421, 1696.1131989241896, 2323.320080568677, 2063.6711144646474, 7519.075420509195]","[18.154546747581545, 16.64677202815389, 12.864845694067034, 11.680936425675656, 13.937449122760356, 31.89326770577833]","[0.91139848096245, 0.9417363851202057, 0.8796127854775897, 0.82565133031548, 0.7878705316135599, 0.9731797435546015]","[635.3349341231251, 384.67468207954835, 741.0389107466412, 1273.488580684377, 1328.024005244852, 150.4628669661143]","[6.607271447204336, 5.567132969905185, 7.553657153827984, 8.448009885437207, 8.636579465561562, 2.601715560657253]",100.0,8.0
Ridge,4.708,0.785,0.001,"[{""alpha"": 19.353301850662803}, {""alpha"": 3.326607795743306}, {""alpha"": 8.116908915498048}, {""alpha"": 45.630555312568355}, {""alpha"": 49.333379492810245}, {""alpha"": 2.132723794993016}]",0.7547751323248882,0.0377330178739834,1607.4220496680612,327.98602530273905,9.714945618736225,0.7032329925094621,0.5706983503936135,,2824.4691522735316,,12.905841053075479,,"[0.4874197047375638, 0.4856481584051442, 0.6934809126392723, 0.3376351839171565, 0.6725370944020712, 0.16787452169374706]","[1835.7600356287603, 2468.8501121366476, 2404.722247573944, 2311.3350473688297, 1940.9323124972773, 5130.2662280469485]","[10.930955946078432, 12.78939130666602, 15.07682906884423, 12.061294701858685, 10.813302097485913, 16.147071568423794]","[0.7501527156127913, 0.7711003445039147, 0.747588898362775, 0.7386267332244634, 0.7037977358230418, 0.8173843664223435]","[1791.5799829539617, 1511.2674074160657, 1553.7069161342713, 1909.139147073003, 1854.3567766750818, 1024.4820677559833]","[9.580253972364497, 9.835343453148344, 9.71394457026578, 10.290201032060045, 10.422980531337735, 8.446950153240948]",,
Lasso,5.497,0.916,0.001,"[{""alpha"": 7.214257698317162}, {""alpha"": 0.5286902164305765}, {""alpha"": 1.6519610159910478}, {""alpha"": 7.335053138075413}, {""alpha"": 5.329663258997707}, {""alpha"": 2.63122771698186}]",0.03829280939599938,0.09379784383785175,6264.383203145502,864.0404735157875,23.89978270652143,1.8009085718667994,-0.1026425304403682,,7254.52561402717,,26.978673667460846,,"[-0.12079463561680415, -0.08920739447539394, -0.4513508394048633, -0.33620110872393294, -0.46461290353784723, -0.78289536063858]","[4014.024766907987, 5228.11348288859, 11386.226164913067, 4662.700037709189, 8681.0275642868, 10992.005527151228]","[18.00249031340848, 15.383556229128182, 19.5217732110096, 26.111858246955936, 22.680336125985928, 46.074778210757536]","[0.0, 0.2297568563759962, 1.1102230246251565e-16, 0.0, 0.0, 0.0]","[7170.700243343066, 5085.387115248658, 6155.461887596839, 7304.263250122449, 6260.440924810912, 5610.045797751083]","[25.453141869278824, 21.541630887381384, 24.325773959635942, 26.174680453153655, 23.68941154866688, 22.21405752101188]",,
