Model,Total Optimization Time (s),Avg Optimization Time per Fold (s),Avg Retraining Time (s),Best Params Per Fold,Avg Train R2,Std Train R2,Avg Train MSE (original units),Std Train MSE (original units),Avg Train MAPE (%),Std Train MAPE (%),Avg Test R2,Std Test R2,Avg Test MSE (original units),Std Test MSE (original units),Avg Test MAPE (%),Std Test MAPE (%),All Fold Test R2,All Fold Test MSE (original units),All Fold Test MAPE (%),All Fold Train R2,All Fold Train MSE (original units),All Fold Train MAPE (%),NNR_Epochs,NNR_Batch_Size
LinearRegression,0.0,0.0,0.003,"[{}, {}, {}, {}, {}]",0.6418709004850338,0.0618375619631884,395.5663743654258,63.17919060289154,12.141006517251274,0.8949706907337786,-0.364253812561734,0.5739301893192912,1254.3127401048496,308.0478086671824,22.079083399386896,5.663266479875245,"[-0.3632068533011992, 0.14085913368187775, -0.9000313272303875, -0.971918749454125, 0.27302873349516366]","[1575.9813540206535, 1245.7758449659761, 1359.32259953166, 1343.2201160195527, 747.2637859864049]","[24.889367609606218, 27.523664283882642, 18.215786271554897, 25.635741994385324, 14.130856837505403]","[0.7267316979047218, 0.5803416336495328, 0.6862895863276605, 0.60350886140192, 0.6124827231413339]","[300.9932234382649, 418.056823432151, 365.9473961382399, 461.70838159631734, 431.1260472221559]","[10.874631038585958, 11.706935779494465, 12.166875453271565, 13.045347953361933, 12.911242361542442]",,
BayesianRidge,13.757,2.751,0.004,"[{""max_iter"": 422, ""alpha_1"": 8.618661796784826e-06, ""alpha_2"": 2.0517946988059667e-06, ""lambda_1"": 1.1616359590965864e-07, ""lambda_2"": 1.0249314763828526e-07}, {""max_iter"": 100, ""alpha_1"": 1.2885752084965603e-07, ""alpha_2"": 4.829248872083971e-07, ""lambda_1"": 3.670990809484805e-07, ""lambda_2"": 9.90263207307763e-06}, {""max_iter"": 464, ""alpha_1"": 9.386898675318452e-06, ""alpha_2"": 3.908622606271797e-06, ""lambda_1"": 1.0352590351267225e-07, ""lambda_2"": 9.726050911966594e-06}, {""max_iter"": 330, ""alpha_1"": 9.854826005839947e-06, ""alpha_2"": 8.0060370688412e-06, ""lambda_1"": 1.0530859754251918e-07, ""lambda_2"": 9.654095159950655e-06}, {""max_iter"": 493, ""alpha_1"": 1.4395314936200274e-06, ""alpha_2"": 9.490432202609795e-06, ""lambda_1"": 4.37420029598282e-07, ""lambda_2"": 9.996298401166856e-06}]",0.3911319610302012,0.1875075388285925,666.343684624611,166.8112898515228,16.270914980214496,1.7091657332467296,-0.2219563583849738,0.4488319862431695,1152.7317756720631,241.46707491753295,21.767521496243678,7.982952680832346,"[-0.052056799514702545, 0.08141815424909304, -0.08787473733994333, -1.0167962465264742, -0.034472162792842376]","[1216.2658186398348, 1331.9667587981014, 778.2885969997723, 1373.7895078065494, 1063.3481961160583]","[21.28137457159595, 31.302688814263497, 13.152006760751428, 28.237820396857828, 14.863716937749654]","[0.5531555569149536, 0.11637690283112634, 0.5267883398242321, 0.48024010444786835, 0.27909890113282576]","[492.1798403561288, 880.250924880166, 552.0077348928779, 605.253123796315, 802.0267991975672]","[14.80599890905637, 16.915009724818958, 15.883883221567855, 14.844459199292817, 18.90522384633648]",,
SVR,6.471,1.294,0.012,"[{""C"": 6953.323333558871, ""gamma"": 0.0018831632444925007, ""epsilon"": 0.023538646944884726}, {""C"": 53.85787253402831, ""gamma"": 0.05771228289462454, ""epsilon"": 0.009099698706700566}, {""C"": 1763.5107003775156, ""gamma"": 0.012491369139989113, ""epsilon"": 0.0126461604953104}, {""C"": 6829.709814653104, ""gamma"": 0.00022126453622712522, ""epsilon"": 0.0010148749699804777}, {""C"": 9680.906637256376, ""gamma"": 0.000484563525516295, ""epsilon"": 0.003971679491725593}]",0.8736704288415712,0.1640863525005471,143.86528078452503,187.7592273853756,3.5727175089403387,4.213538827197748,-0.0995570432211305,0.3907695965666454,1016.3027601591097,114.5119642071009,20.95999307177876,5.781089439401669,"[0.2109361379915835, 0.2153894624282756, -0.5829978602451789, -0.46331006933978625, 0.12219711305945347]","[912.2239450640652, 1137.704995458445, 1132.5101515974193, 996.7690208611681, 902.305687814451]","[20.71045800276401, 28.86642636399609, 15.690534202101539, 24.265878664253275, 15.266668125778862]","[0.9792578061197558, 0.9997198605184795, 0.9998369095205564, 0.6756560532179021, 0.7138815148311626]","[22.84663003109442, 0.27907038475337315, 0.19024722701640961, 377.6939865007355, 318.3164697790257]","[1.5525488856694747, 0.27895683131891086, 0.3606471679218899, 10.00619726561698, 5.665237394174438]",,
DecisionTree,6.918,1.384,0.002,"[{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 18}, {""max_depth"": 42, ""min_samples_split"": 8, ""min_samples_leaf"": 11}, {""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 11}, {""max_depth"": 34, ""min_samples_split"": 8, ""min_samples_leaf"": 13}, {""max_depth"": 11, ""min_samples_split"": 11, ""min_samples_leaf"": 20}]",0.3506505746728628,0.0640279845350896,719.8240576301951,85.42197650867239,16.2961363087551,2.506441314862216,-0.2390028855237712,0.3523698648554496,1193.2687691647664,289.6950750225023,21.56752011161516,5.82061715663635,"[-0.3055736029652105, 0.16030259109742995, -0.78482375987727, -0.05449095776199542, -0.2104286981118102]","[1509.3524871827503, 1217.5823431311437, 1276.900669063579, 718.2920021520838, 1244.2163442942747]","[25.980350504050183, 28.810341674050356, 15.35197661061459, 21.100955297910502, 16.593976471450176]","[0.3528068930152748, 0.38732000596671223, 0.42093747351829414, 0.3416793419403259, 0.25050915892370684]","[712.8552340857985, 610.341822357667, 675.4841871093904, 766.6051924360122, 833.8338521621072]","[17.29889040406307, 13.190209796707874, 15.289130736143857, 15.774444958821428, 19.928005648039274]",,
RandomForest,28.794,5.759,0.148,"[{""n_estimators"": 76, ""max_depth"": 47, ""min_samples_split"": 2, ""min_samples_leaf"": 1}, {""n_estimators"": 134, ""max_depth"": 46, ""min_samples_split"": 5, ""min_samples_leaf"": 1}, {""n_estimators"": 91, ""max_depth"": 23, ""min_samples_split"": 5, ""min_samples_leaf"": 2}, {""n_estimators"": 52, ""max_depth"": 42, ""min_samples_split"": 8, ""min_samples_leaf"": 3}, {""n_estimators"": 167, ""max_depth"": 35, ""min_samples_split"": 9, ""min_samples_leaf"": 2}]",0.8216654373587675,0.0573060842580856,199.61326856620968,72.06367461115595,7.721943850283147,1.5549525427807989,-0.2014161931272684,0.5368173910412729,1089.1891522055844,226.8323244323905,18.9146277465544,7.976944137573581,"[0.29706109196927566, 0.29664633534393814, -0.3570967122021258, -0.9949323978145608, -0.24875928293286953]","[812.6562813188038, 1019.8804878784274, 970.8956921965425, 1358.8964188232535, 1283.6168808108953]","[16.610559534904084, 27.09516757580715, 11.831010687160223, 27.623456730240196, 11.412944204660352]","[0.8755844534948853, 0.8702867653708766, 0.8331716012903275, 0.739853470945953, 0.7894308956917948]","[137.03834693330452, 129.21820979704694, 194.60755986724095, 302.93699206528754, 234.26523416816835]","[6.75073151892422, 5.956260163685968, 7.206437126322607, 9.51519070492907, 9.181099737553872]",,
XGBoost,18.241,3.648,0.081,"[{""n_estimators"": 195, ""learning_rate"": 0.09272756847696113, ""max_depth"": 3, ""subsample"": 0.7487422044452142, ""colsample_bytree"": 0.7551133369316783}, {""n_estimators"": 76, ""learning_rate"": 0.16402171578685493, ""max_depth"": 9, ""subsample"": 0.7780687072864306, ""colsample_bytree"": 0.7668121468994871}, {""n_estimators"": 99, ""learning_rate"": 0.0485821216026911, ""max_depth"": 5, ""subsample"": 0.9033241288002216, ""colsample_bytree"": 0.6026788995976431}, {""n_estimators"": 186, ""learning_rate"": 0.1816310104817198, ""max_depth"": 3, ""subsample"": 0.6534349659240203, ""colsample_bytree"": 0.797207667848417}, {""n_estimators"": 126, ""learning_rate"": 0.2086883607811772, ""max_depth"": 10, ""subsample"": 0.9134781946214847, ""colsample_bytree"": 0.6098864673240667}]",0.997932299059616,0.0041874643519898,2.4012788652834622,4.889283436011676,0.5550634832723184,0.8311129789179175,-0.1397143117596495,0.7081626965736583,1008.5659741114804,361.8963900017756,19.26243226757781,9.049264911283442,"[0.48111215426676956, 0.313893409551797, -0.1721603290658329, -1.3205832850079742, -0.0008335085430069]","[599.8778305164768, 994.8717968862678, 838.5882920658042, 1580.7213913779772, 1028.7705597108752]","[16.012294391966268, 26.95488796184295, 10.829608798927987, 30.711386261824103, 11.803983923327738]","[0.9992649252079239, 0.9999664887871311, 0.9904619755411754, 0.9999684077316882, 0.9999996980301602]","[0.8096531117541249, 0.03338332397170721, 11.126233184771925, 0.0367887542828872, 0.0003359516366686865]","[0.5957561472749751, 0.06899914641816086, 1.9824849291596673, 0.11570018741487906, 0.012377006093909227]",,
GPR,35.924,7.185,0.383,"[{""kernel"": ""RationalQuadratic"", ""alpha"": 3.044725502669517e-10}, {""kernel"": ""RationalQuadratic"", ""alpha"": 8.49854777943092e-09}, {""kernel"": ""Matern_nu_0.5"", ""alpha"": 0.09864775063547042}, {""kernel"": ""RationalQuadratic"", ""alpha"": 2.0057322817130547e-10}, {""kernel"": ""RationalQuadratic"", ""alpha"": 4.4338531535375027e-10}]",0.9973146993753884,0.0060045147366539,3.1324391177252435,7.004346802612879,0.4875384559627514,1.0901689627153868,-0.0317153716973874,0.1307071656117785,1017.4182415837324,268.3026422215134,19.895800863378536,8.478069392713907,"[0.06161635688620126, 0.014726597068136837, -0.005789569025780761, -0.26131231103026153, 0.03218206761476683]","[1084.8501244576432, 1428.6711925602342, 719.563131384188, 859.1733656510743, 994.8333938655227]","[19.544489445412147, 32.287229340040604, 10.466900709130194, 23.146854463921358, 14.033530358388385]","[1.0, 0.9999999999999996, 0.9865734968769424, 1.0, 1.0]","[1.0499347530563386e-15, 4.1241783378095975e-13, 15.662195588625803, 7.265132840551906e-17, 1.64755432554418e-15]","[1.2871181492313128e-08, 2.625765184352926e-07, 2.4376919820363723, 4.8911217775017045e-09, 1.743856348330827e-08]",,
NNR,3787.161,757.432,3.621,"[{""hidden_layers"": 2, ""units"": 126, ""activation"": ""selu"", ""learning_rate"": 0.00021598755729861828}, {""hidden_layers"": 1, ""units"": 117, ""activation"": ""relu"", ""learning_rate"": 0.00012848608274552072}, {""hidden_layers"": 4, ""units"": 32, ""activation"": ""tanh"", ""learning_rate"": 0.0003802733648613199}, {""hidden_layers"": 4, ""units"": 52, ""activation"": ""selu"", ""learning_rate"": 0.00037520558551242813}, {""hidden_layers"": 2, ""units"": 80, ""activation"": ""tanh"", ""learning_rate"": 0.0020764727271659865}]",0.8971703849743886,0.1119008739229232,108.7856067378422,110.26831214578166,5.017804022138785,3.0179462267377004,-0.1329582104503263,0.3753206375643183,1085.775069984681,335.70214199247675,19.874324904278765,4.9530309249315145,"[-0.020513799175932546, 0.32508530112328615, 0.06973346634687239, -0.49688242723835296, -0.542213593307505]","[1179.7994670634866, 978.6432728736796, 665.532354472251, 1019.6376438630267, 1585.2626116509612]","[21.201840829306438, 24.837847387205393, 12.203240445528806, 23.007031605386366, 18.12166425396681]","[0.9029352224092843, 0.7103971438412866, 0.9072001023085643, 0.9676215341216622, 0.9976979221911452]","[106.91265714075148, 288.49764429927006, 108.25232265813771, 37.70427034540364, 2.561139245648132]","[6.016276555755909, 8.864568570002875, 6.050859112021125, 3.149426487111309, 1.007889385802704]",100.0,8.0
Ridge,4.868,0.974,0.002,"[{""alpha"": 0.29922508787533386}, {""alpha"": 7.054802041160447}, {""alpha"": 1.3779789190834772}, {""alpha"": 1.7850690330574157}, {""alpha"": 3.8260768189487595}]",0.5521969553921507,0.09533481314018802,492.9500586343579,86.19247731287062,13.810730830286937,1.0284895425496925,-0.1335097435938088,0.4848905566618404,1033.919176676051,221.30752938548025,20.3978273889461,5.980224145887541,"[-0.10542774038883129, 0.36802017139055576, -0.4144671913868221, -0.7955650434011612, 0.2798910858172149]","[1277.9670985743342, 916.3866321030762, 1011.9397464624237, 1223.0925268019366, 740.2098794384842]","[20.78426396617106, 25.54670493289029, 16.177302818460944, 26.730242579479878, 12.75062264772833]","[0.6715627234366996, 0.4267130958860448, 0.6090747498111359, 0.5571252182423876, 0.4965089895844853]","[361.75946427772976, 571.0990683526152, 456.01953635088563, 515.7214848688162, 560.1507393217425]","[12.36557718082585, 13.640953377815116, 14.199458616212926, 13.645702381889896, 15.201962594690887]",,
Lasso,5.67,1.134,0.003,"[{""alpha"": 0.10998296094292993}, {""alpha"": 1.9056930455846588}, {""alpha"": 1.0387288314573018}, {""alpha"": 0.12379167249457676}, {""alpha"": 0.3898662757949408}]",0.1381837232951618,0.17703362625662877,951.9695832847856,188.8974614524359,19.217508659053305,2.4738435200268456,-0.19371530871923784,0.2690468808925362,1150.8450396876474,268.91471046061224,21.29310292717279,8.827566022372677,"[0.14503502828572967, -0.1162398062947132, -0.3446509579711834, -0.5617533088176703, -0.09096749879835198]","[988.4111501490353, 1618.5757684078656, 961.9917363765103, 1063.8260127323742, 1121.420530772452]","[18.87632534935546, 34.88181244765903, 12.306812642989575, 24.563074748477327, 15.83748944738255]","[0.34552475113208714, 0.0, 0.0, 0.31726786935594486, 0.028125995987776986]","[720.8761986182719, 996.183698344337, 1166.5133836470607, 795.0320105968658, 1081.242625217393]","[17.3070995677796, 18.001957039880566, 22.516471351953196, 17.075009282697252, 21.187006052955915]",,
