Model,Total Optimization Time (s),Avg Optimization Time per Fold (s),Avg Retraining Time (s),Best Params Per Fold,Avg Train R2,Std Train R2,Avg Train MSE (original units),Std Train MSE (original units),Avg Train MAPE (%),Std Train MAPE (%),Avg Test R2,Std Test R2,Avg Test MSE (original units),Std Test MSE (original units),Avg Test MAPE (%),Std Test MAPE (%),All Fold Test R2,All Fold Test MSE (original units),All Fold Test MAPE (%),All Fold Train R2,All Fold Train MSE (original units),All Fold Train MAPE (%),NNR_Epochs,NNR_Batch_Size
LinearRegression,0.0,0.0,0.003,"[{}, {}, {}, {}, {}]",0.8067014041630218,0.027422263442117,1280.7397782721025,274.08437720044526,9.306600924778932,0.867118684986371,0.5613350227252929,0.153277389129558,2859.092296316183,1441.4130332283714,14.02418526356126,3.507199432221397,"[0.41344367305947494, 0.3923672703032922, 0.7094314022246709, 0.5849672543120814, 0.7064655137269451]","[4033.8444446096646, 3019.93436039527, 1703.0757112052204, 4435.477984768973, 1103.1289806017867]","[14.913584406438614, 18.651102922304137, 10.948549080238427, 15.502399632469677, 10.105290276355458]","[0.8165323009523686, 0.8122006897857159, 0.7738548714734527, 0.8441713145494442, 0.7867478440541275]","[1180.2943991167162, 1300.0731432942243, 1523.0062070757724, 869.7480321409262, 1530.5771097328732]","[8.729539479649558, 9.383744050165708, 10.27224769997155, 8.171599487253523, 9.975873906854323]",,
BayesianRidge,14.584,2.917,0.003,"[{""max_iter"": 373, ""alpha_1"": 8.251407457188203e-07, ""alpha_2"": 1.188392694061359e-07, ""lambda_1"": 9.998223582044124e-06, ""lambda_2"": 1.5643722736037643e-07}, {""max_iter"": 405, ""alpha_1"": 9.688683787281943e-06, ""alpha_2"": 1.8760507106118175e-06, ""lambda_1"": 1.0344395530411189e-07, ""lambda_2"": 8.466155819610122e-07}, {""max_iter"": 301, ""alpha_1"": 1.0249096842134285e-07, ""alpha_2"": 2.9528622718385323e-07, ""lambda_1"": 9.971526033155106e-06, ""lambda_2"": 9.624474593129754e-06}, {""max_iter"": 280, ""alpha_1"": 1.4923432732544813e-07, ""alpha_2"": 7.790906846611899e-07, ""lambda_1"": 9.874203987528006e-06, ""lambda_2"": 4.2265615134096285e-06}, {""max_iter"": 344, ""alpha_1"": 1.0104922158612052e-07, ""alpha_2"": 5.221150649022921e-07, ""lambda_1"": 9.982955790807689e-06, ""lambda_2"": 1.8514308653763573e-06}]",0.7652137237568125,0.0313876934181968,1555.7362160751134,322.7721780543448,9.588272797386304,0.9135581604161238,0.6646688764582107,0.1319603360476696,2326.09357158471,1653.7838133479545,11.531335360057,2.5479993763751843,"[0.5117862106223376, 0.670972337386601, 0.831728329175358, 0.55923763687242, 0.7496198682343367]","[3357.5266203932783, 1635.2673173854703, 986.2710480743496, 4710.451834172076, 940.9510378983747]","[11.11236620631475, 12.963689197010828, 8.916427914286054, 15.126900141628308, 9.537293341045064]","[0.7729314611244249, 0.7637611898654018, 0.7300707192976716, 0.8130223815927506, 0.7462828669038135]","[1460.7896978142087, 1635.4039432271259, 1817.8767442823107, 1043.6038473526257, 1821.0068476992951]","[8.864449647375757, 9.065121835360582, 10.624980866695278, 8.843735987886365, 10.543075649613533]",,
SVR,6.413,1.283,0.008,"[{""C"": 9740.52658785007, ""gamma"": 0.00016626378641741135, ""epsilon"": 0.46466174966745255}, {""C"": 4603.635354419638, ""gamma"": 0.000342775186743116, ""epsilon"": 0.004685668935898658}, {""C"": 7930.672566183533, ""gamma"": 0.00024645930577045185, ""epsilon"": 0.4061067684973492}, {""C"": 797.1649961503169, ""gamma"": 0.001566441193049881, ""epsilon"": 0.012072558766882692}, {""C"": 8960.016686217437, ""gamma"": 0.00022016248958114015, ""epsilon"": 0.017773017437211262}]",0.807572979681628,0.0635231428870908,1294.0439928139094,490.5665951293763,7.193179979828644,3.869726023962793,0.6096203278705967,0.1939519164730627,2795.275250482912,2528.909960461427,12.545196602781797,3.0175078942686597,"[0.5436331901596818, 0.7414236771145281, 0.8439629172388614, 0.3395849848242928, 0.5794968700156204]","[3138.5096980895164, 1285.1241944394053, 914.5618891112574, 7057.891915895603, 1580.288554878774]","[14.100917042169742, 11.211493606060474, 9.955754182700122, 17.098984998656626, 10.358833184322009]","[0.795206089459231, 0.7844472406848317, 0.7759925060807809, 0.919232165703157, 0.7629868964801393]","[1317.4913450117758, 1492.2011855573867, 1508.6100058547554, 450.8006002672279, 1701.116827378401]","[11.097455047527093, 4.686921974888307, 11.61574050776645, 3.3144332239498695, 5.251349145011495]",,
DecisionTree,6.756,1.351,0.002,"[{""max_depth"": 31, ""min_samples_split"": 13, ""min_samples_leaf"": 11}, {""max_depth"": 22, ""min_samples_split"": 10, ""min_samples_leaf"": 12}, {""max_depth"": 20, ""min_samples_split"": 11, ""min_samples_leaf"": 16}, {""max_depth"": 43, ""min_samples_split"": 4, ""min_samples_leaf"": 6}, {""max_depth"": 6, ""min_samples_split"": 7, ""min_samples_leaf"": 6}]",0.7408244785352812,0.0822211865692445,1717.8569858773317,598.6159271479055,10.59039988572628,2.006906795585659,0.4810784591669749,0.194610280536904,3239.224726992613,1539.9695006078096,14.399323952885547,2.051113676005778,"[0.23689538905067586, 0.5678157433330092, 0.7015372642771422, 0.5794882917543265, 0.319655607419721]","[5247.9960647429425, 2147.955537849306, 1749.3446979514583, 4494.031961670278, 2556.7953727490803]","[15.206781341423122, 12.894485470867965, 11.960077305245258, 17.201048127261853, 14.734227519629561]","[0.7150714221870897, 0.7060286220045808, 0.6353166342788557, 0.8349882521487573, 0.8127174620571224]","[1833.0180532408617, 2035.0676101683034, 2456.011470286375, 921.0027188433882, 1344.18507684773]","[10.213449001891824, 12.0266457840578, 13.212665117996364, 8.39424149787415, 9.104998026811275]",,
RandomForest,30.271,6.054,0.145,"[{""n_estimators"": 170, ""max_depth"": 36, ""min_samples_split"": 5, ""min_samples_leaf"": 6}, {""n_estimators"": 82, ""max_depth"": 19, ""min_samples_split"": 10, ""min_samples_leaf"": 3}, {""n_estimators"": 70, ""max_depth"": 37, ""min_samples_split"": 14, ""min_samples_leaf"": 8}, {""n_estimators"": 118, ""max_depth"": 44, ""min_samples_split"": 7, ""min_samples_leaf"": 4}, {""n_estimators"": 180, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 9}]",0.7712068504414319,0.0698312894130129,1532.1282929292458,551.0046467231255,9.01734432220656,1.8666879695764167,0.5541305197200854,0.194427272961854,2915.313872703181,1877.4585029151008,12.323103316026089,3.088197176430437,"[0.4172172138343836, 0.6899831350923316, 0.8226439917040742, 0.47581934196123543, 0.3649889160084022]","[4007.893183337332, 1540.7836623678816, 1039.516011976806, 5601.947781057539, 2386.428724776348]","[13.4516606428983, 11.17658971589493, 7.635547325256985, 15.797378089587053, 13.554340806493157]","[0.7808918597505766, 0.7813770021874462, 0.6960530388770734, 0.8767385830989888, 0.720973768293075]","[1409.5784275908659, 1513.4554415469559, 2046.9736024302379, 687.9758657950895, 2002.6581272830788]","[8.522420221775615, 7.991469458017626, 10.908036114752708, 6.71136030904743, 10.953435507439426]",,
XGBoost,18.243,3.649,0.088,"[{""n_estimators"": 65, ""learning_rate"": 0.035071243122251246, ""max_depth"": 4, ""subsample"": 0.6054352383972854, ""colsample_bytree"": 0.762992754097294}, {""n_estimators"": 177, ""learning_rate"": 0.01694506092353198, ""max_depth"": 8, ""subsample"": 0.6453495669605784, ""colsample_bytree"": 0.6945165134457113}, {""n_estimators"": 174, ""learning_rate"": 0.11272313706024534, ""max_depth"": 8, ""subsample"": 0.6037559589752707, ""colsample_bytree"": 0.8383371077963433}, {""n_estimators"": 67, ""learning_rate"": 0.37530758683713766, ""max_depth"": 6, ""subsample"": 0.660541811449797, ""colsample_bytree"": 0.6057693507545183}, {""n_estimators"": 200, ""learning_rate"": 0.015342257910290327, ""max_depth"": 3, ""subsample"": 0.6548270732801078, ""colsample_bytree"": 0.6707303502625312}]",0.9507458366675544,0.0486288067440282,334.7571006931511,325.7836797023397,3.295944796185433,3.084882873808823,0.5957602888248956,0.1481179403865641,2637.1012417043385,1588.2060621932085,12.8078361412614,2.7799715420153266,"[0.4926795807979062, 0.6648228638633911, 0.8224437007496256, 0.5341774790219165, 0.46467781969163924]","[3488.9260598546334, 1665.8301976969904, 1040.6899539041417, 4978.271131795222, 2011.7888652707034]","[12.942415862007199, 11.483207447230312, 9.590934631558344, 17.1421741911607, 12.880448574350456]","[0.8927668523896667, 0.9450918780733738, 0.9999841184795693, 0.9999996886086274, 0.9158866457865342]","[689.8581286031916, 380.1109523995574, 0.10695633530328989, 0.0017380114112048588, 603.7077281162918]","[6.164611776273305, 4.098465098103437, 0.07458852060874971, 0.012074399427205227, 6.129984186514468]",,
GPR,32.725,6.545,0.271,"[{""kernel"": ""RationalQuadratic"", ""alpha"": 0.07606103665891724}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.09298795934261121}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.009772729607643513}, {""kernel"": ""Matern_nu_0.5"", ""alpha"": 0.05360294728728273}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.02434172666116844}]",0.9822361499851352,0.0172955091530915,116.01411561126368,115.30685978254614,2.1539227535394296,1.3966733913939495,0.5824043901557688,0.1806481253882456,2821.344997043,1999.4033449920664,11.968775364225282,2.954422428141509,"[0.42489942924060553, 0.771070518486578, 0.7876903953114234, 0.4599214898598446, 0.46844011788039297]","[3955.061323010599, 1137.7794077599083, 1244.3854352089143, 5771.849008691888, 1997.6498105436922]","[12.095039865182047, 10.609494778752575, 8.424917788867416, 16.48825344267874, 12.226170945645627]","[0.9607754090890561, 0.967197987983674, 0.9987304844248138, 0.9878982508615297, 0.9965786175666022]","[252.34177569214586, 227.07759053950085, 8.549731376419492, 67.54515362954412, 24.556326818708182]","[3.6676894283986488, 3.474080780430571, 0.4086226024105876, 1.864419390350822, 1.3548015661065183]",,
NNR,3758.035,751.607,3.259,"[{""hidden_layers"": 1, ""units"": 101, ""activation"": ""tanh"", ""learning_rate"": 0.000278032021750738}, {""hidden_layers"": 3, ""units"": 128, ""activation"": ""tanh"", ""learning_rate"": 0.00047377723860348293}, {""hidden_layers"": 1, ""units"": 96, ""activation"": ""tanh"", ""learning_rate"": 0.0003597951224564733}, {""hidden_layers"": 1, ""units"": 118, ""activation"": ""selu"", ""learning_rate"": 0.00019288862012129874}, {""hidden_layers"": 1, ""units"": 97, ""activation"": ""tanh"", ""learning_rate"": 8.782005345032336e-05}]",0.8642321787254745,0.087790272856891,897.5196824477692,634.3117729005995,7.139278009908959,3.1776841991773224,0.686782414864076,0.1175420856664472,2183.715717363243,1576.4482976132615,11.42048821488184,2.423381692625381,"[0.5467464891023043, 0.7695323906331991, 0.8068455566053407, 0.5765861330992963, 0.7342015048802395]","[3117.099028615346, 1145.4239024161106, 1132.1135304206575, 4525.047492267404, 998.8946330966963]","[10.80080439263221, 10.72656637878745, 9.937099166330963, 15.69244576414558, 9.945525372512995]","[0.8543687973046584, 0.9946716008831542, 0.8575309615526886, 0.867245391855925, 0.7473441420309467]","[936.8825889799704, 36.88676268650668, 959.4777976652301, 740.9615171757658, 1813.389745731373]","[7.8035733677016275, 1.7973321020311306, 8.237697587761016, 7.550296323458, 10.30749066859302]",100.0,8.0
Ridge,5.116,1.023,0.002,"[{""alpha"": 26.831445235879215}, {""alpha"": 3.9460617259689093}, {""alpha"": 35.788875317966195}, {""alpha"": 14.717202541765735}, {""alpha"": 14.88287124271404}]",0.7568245426790606,0.03931300637832039,1609.5614701642787,355.54355588812365,9.743806763408557,0.9818240551919505,0.6464702277328197,0.13878301039835522,2430.140460566147,1667.2850087904353,11.736987593141714,2.934615291996826,"[0.49964321882033425, 0.6029000298767515, 0.8316672152716452, 0.5508997768928269, 0.7472408978025403]","[3441.0359745195, 1973.5866514065274, 986.6292478448239, 4799.5590064706685, 949.8914225892152]","[11.077211064014229, 14.440652595287103, 8.478915749759357, 15.11451294210272, 9.57364561454516]","[0.758440384173563, 0.7754697946366815, 0.7000372741809406, 0.8062318023895322, 0.7439434580145861]","[1554.0144837087078, 1554.349105532468, 2020.141208835131, 1081.5050391776078, 1837.7975135674794]","[9.059832005260148, 9.089152203515246, 11.018599067633168, 8.95951854473708, 10.59193199589714]",,
Lasso,14.366,2.873,0.002,"[{""alpha"": 4.9024959228197496}, {""alpha"": 0.7802091338996703}, {""alpha"": 9.910257992763604}, {""alpha"": 3.3639787356020876}, {""alpha"": 8.8888811860428}]",2.2204460492503132e-17,2.9790409838967276e-16,6569.863295286594,615.6839912765857,24.619969408752986,1.048174742572797,-0.05132109291274704,0.039989894606464564,6689.189976951928,2524.50946878272,24.907528323594622,3.2750502467289753,"[-0.049439945235507654, -0.06866729132662397, -0.024166096259173653, -0.005752954189848225, -0.10857917755258173]","[7217.171307520419, 5311.275899372114, 6002.824861781955, 10748.537634136097, 4166.140181949053]","[24.08709424964265, 25.842933445934506, 21.230302539473904, 29.966528690317855, 23.410782692604197]","[0.0, -4.440892098500626e-16, 0.0, 3.3306690738754696e-16, 2.220446049250313e-16]","[6433.254492444971, 6922.672622230645, 6734.640790181715, 5581.4372663555305, 7177.31130522011]","[24.09819539160105, 25.12476202881449, 25.05947001033672, 23.069830530441553, 25.747589082571103]",,
