Model,Total Optimization Time (s),Avg Optimization Time per Fold (s),Avg Retraining Time (s),Best Params Per Fold,Avg Train R2,Std Train R2,Avg Train MSE (original units),Std Train MSE (original units),Avg Train MAPE (%),Std Train MAPE (%),Avg Test R2,Std Test R2,Avg Test MSE (original units),Std Test MSE (original units),Avg Test MAPE (%),Std Test MAPE (%),All Fold Test R2,All Fold Test MSE (original units),All Fold Test MAPE (%),All Fold Train R2,All Fold Train MSE (original units),All Fold Train MAPE (%),NNR_Epochs,NNR_Batch_Size
ElasticNet,5.277,1.055,0.001,"[{""alpha"": 0.10804444038731544, ""l1_ratio"": 0.8802497458985249}, {""alpha"": 0.030902566733890864, ""l1_ratio"": 0.1593060343457811}, {""alpha"": 0.09828727006084204, ""l1_ratio"": 0.5574668102131152}, {""alpha"": 0.08604961067396573, ""l1_ratio"": 0.9216710567884306}, {""alpha"": 0.10325242374311207, ""l1_ratio"": 0.1615942935545452}]",0.7081253596091193,0.024538507197403647,1915.0414360067473,217.83917143389772,11.395783118877032,0.8104148365788861,0.6573141964638392,0.14210831741912927,2390.761177106028,1855.928772565279,12.194523389874938,2.9595495019033713,"[0.5444371574895734, 0.703338897748975, 0.8618517801416109, 0.5030158543964737, 0.6739272925425626]","[3132.9806823780214, 1474.4055286945795, 809.7119908634446, 5311.297143433631, 1225.4105401604613]","[12.325494513121512, 12.287399923057588, 8.010287237428077, 16.37241903163448, 11.977016244133035]","[0.7112040591712141, 0.7341695626442641, 0.668770279598438, 0.7055082927755243, 0.720974603856156]","[1857.897783736659, 1840.2570908381506, 2230.7131859368437, 1643.6869893353512, 2002.6521301867324]","[10.916282889202689, 10.33737816891748, 12.449272353012372, 11.795754126692207, 11.480228056560412]",,
KernelRidge,4.842,0.968,0.001,"[{""alpha"": 0.0012100563940834093, ""gamma"": 0.0005780274926733272}, {""alpha"": 0.0029640747869768436, ""gamma"": 0.0006891677979023502}, {""alpha"": 0.0038467641525644376, ""gamma"": 0.006055891027565852}, {""alpha"": 0.001160135980994711, ""gamma"": 0.00014850775430556889}, {""alpha"": 0.0038926992118711334, ""gamma"": 0.0007332156962879711}]",0.770128862985708,0.02842082467893908,1511.8917357421838,256.51857391347744,10.038170751325982,0.6248164594714162,0.6947898022024683,0.11375312960279839,2037.574844285359,1314.832340053641,11.612594935646342,2.1552117278282386,"[0.5723560463646848, 0.7069548778350736, 0.8770072262506238, 0.6384489891707276, 0.6791818713912319]","[2940.9778863703964, 1456.4341094888289, 720.883148523445, 3863.9157164482217, 1205.663360595903]","[12.722209696193387, 12.106454816934804, 8.011529490025495, 13.646221486706606, 11.576559188371423]","[0.7781125897101182, 0.7466444827184082, 0.8154633855543271, 0.7628102271550471, 0.7476136297906397]","[1427.4581790643624, 1753.8973031763576, 1242.787810927865, 1323.8598373552238, 1811.4555481871098]","[9.201977846709836, 10.046379810301364, 9.790215290948709, 10.242979884256664, 10.90930092441334]",,
ExtraTrees,53.706,10.741,0.181,"[{""n_estimators"": 53, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 1}, {""n_estimators"": 313, ""max_depth"": 40, ""min_samples_split"": 8, ""min_samples_leaf"": 1}, {""n_estimators"": 225, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 1}, {""n_estimators"": 239, ""max_depth"": 42, ""min_samples_split"": 7, ""min_samples_leaf"": 1}, {""n_estimators"": 182, ""max_depth"": 17, ""min_samples_split"": 9, ""min_samples_leaf"": 1}]",0.9370509304210562,0.009475042666806942,416.36098288352616,89.23447387305794,5.533511741972516,0.6503911118536961,0.638023386256838,0.18497759305029268,2362.2133608731015,1634.9582842207406,11.275185895454545,2.824267868367028,"[0.5556860598404579, 0.7757524062583383, 0.8803897128009119, 0.5525745186035977, 0.4257142337808839]","[3055.620128630771, 1114.5104278935496, 701.0577760249055, 4781.660948870452, 2158.217522945831]","[11.481955761507502, 10.362321745622252, 7.000915029613915, 13.342006161327728, 14.188730779201325]","[0.9474602789796742, 0.9356440118647873, 0.923811618342688, 0.9448490196762093, 0.9334897232419228]","[338.0013962858164, 445.5154371402369, 513.1013828472657, 307.82173685524646, 477.36496128906543]","[5.139308401280692, 5.525118163272748, 6.4942595298078425, 4.776019564871367, 5.732853050629936]",,
GradientBoosting,35.225,7.045,0.183,"[{""n_estimators"": 261, ""learning_rate"": 0.02594173716200567, ""max_depth"": 4, ""subsample"": 0.9387367744762569}, {""n_estimators"": 329, ""learning_rate"": 0.010431776882600689, ""max_depth"": 4, ""subsample"": 0.7536061424296542}, {""n_estimators"": 296, ""learning_rate"": 0.22063904518859478, ""max_depth"": 4, ""subsample"": 0.6367749007965521}, {""n_estimators"": 399, ""learning_rate"": 0.011999893496129609, ""max_depth"": 3, ""subsample"": 0.9958252209536992}, {""n_estimators"": 255, ""learning_rate"": 0.2617148170736853, ""max_depth"": 3, ""subsample"": 0.8546278765490718}]",0.9945028071596436,0.007013200067028094,34.44455059840325,44.38030553743646,1.3384607082500206,1.4659415106218954,0.5746591055689596,0.13426433645557037,2732.886961477864,1482.9943251510858,12.792150079656645,2.606592762108307,"[0.5366661304833681, 0.6058470257060249, 0.78421239977676, 0.5243999949013642, 0.422169976977281]","[3186.4233147018413, 1958.9400836200846, 1264.7706033382844, 5082.763647177966, 2171.537158551143]","[10.533243374527952, 12.825221077873822, 10.612705160445602, 16.94675366890718, 13.042827116528672]","[0.9988370957834455, 0.98671300706007, 0.9999999999985993, 0.9869639339239803, 0.9999999990321227]","[7.481258775432244, 91.98150225702496, 9.432648306856247e-09, 72.75998500336944, 6.946756961444351e-06]","[0.9169803447800104, 3.029255578551681, 3.217701770133912e-05, 2.745192226959506, 0.0008432139412036057]",,
LightGBM,69.606,13.921,0.062,"[{""n_estimators"": 603, ""max_depth"": 4, ""learning_rate"": 0.005802231460925138, ""num_leaves"": 22, ""min_child_samples"": 8, ""subsample"": 0.9578056688477486, ""colsample_bytree"": 0.8952304405450187}, {""n_estimators"": 69, ""max_depth"": 6, ""learning_rate"": 0.08727750665851307, ""num_leaves"": 26, ""min_child_samples"": 7, ""subsample"": 0.7199170276164881, ""colsample_bytree"": 0.9999706766650356}, {""n_estimators"": 562, ""max_depth"": 4, ""learning_rate"": 0.0541988206555628, ""num_leaves"": 50, ""min_child_samples"": 20, ""subsample"": 0.709314839034812, ""colsample_bytree"": 0.9812909833611033}, {""n_estimators"": 614, ""max_depth"": 3, ""learning_rate"": 0.0058740962546767386, ""num_leaves"": 38, ""min_child_samples"": 8, ""subsample"": 0.7488977455215948, ""colsample_bytree"": 0.8806427377892221}, {""n_estimators"": 279, ""max_depth"": 3, ""learning_rate"": 0.10420294483656983, ""num_leaves"": 63, ""min_child_samples"": 21, ""subsample"": 0.7792405439649653, ""colsample_bytree"": 0.7351901421405864}]",0.9033742953938504,0.028493874398956374,630.5702251134089,184.947980895656,6.381394188300718,1.4079727430683258,0.5139021944544071,0.23268897554688353,2958.928575077134,1396.750814466276,14.209609230815932,2.8018859336609867,"[0.4450072407672919, 0.5788340770180482, 0.8101376348007587, 0.5641673442639064, 0.17136467542202993]","[3816.7765921250575, 2093.1944249870044, 1112.8180578302577, 4657.767777712752, 3114.0860227305984]","[13.209988762127395, 14.026332579866265, 10.17876783914962, 16.30159462971775, 17.331362343218636]","[0.8779717748560424, 0.949981956994474, 0.8830348315798671, 0.9001154298134324, 0.9057674837254358]","[785.0386276124515, 346.2585369319103, 787.7183942727012, 557.4994623732134, 676.3361043767679]","[6.200063153180211, 4.121648995947237, 7.798167109697355, 6.534118825098558, 7.25297285758023]",,
CatBoost,233.926,46.785,0.483,"[{""iterations"": 103, ""depth"": 4, ""learning_rate"": 0.04084420692329993, ""l2_leaf_reg"": 1.3869935700402565}, {""iterations"": 241, ""depth"": 10, ""learning_rate"": 0.06694878041407577, ""l2_leaf_reg"": 1.3208863545468796}, {""iterations"": 54, ""depth"": 8, ""learning_rate"": 0.13122669261092088, ""l2_leaf_reg"": 1.648655293325192}, {""iterations"": 492, ""depth"": 4, ""learning_rate"": 0.06336687411461009, ""l2_leaf_reg"": 9.737820345398351}, {""iterations"": 192, ""depth"": 10, ""learning_rate"": 0.13387728011468794, ""l2_leaf_reg"": 7.694445839452549}]",0.9772786073059928,0.03425646549199137,143.2963581228537,220.27548430466848,2.6700507421977604,2.5123406221392774,0.6297637827226421,0.14233937673368366,2445.654247308147,1588.857421335093,11.660301062766552,2.637373743111704,"[0.5478065329675729, 0.7231176424056833, 0.8338072648845092, 0.5416536769889406, 0.5024337963665048]","[3109.808932403683, 1376.1051777176147, 974.0860255408747, 4898.372589241557, 1869.8985116370068]","[11.894329298167134, 11.175763850291972, 7.58443238027372, 14.707214446542183, 12.939765338557747]","[0.9178668875579277, 0.9999770420585475, 0.9915475633548629, 0.9786627518891043, 0.9983387916695216]","[528.3832145964499, 0.15893031275576128, 56.924124606766696, 119.09251176762717, 11.923009330668966]","[6.641513885097569, 0.1275695636646976, 2.3530811263708604, 3.184543540133834, 1.0435455957218425]",,
MLP,0.0,0.0,0.036,"[{}, {}, {}, {}, {}]",0.6309438533226817,0.22070254334112083,2325.620657584033,1090.1973585226456,11.74748007870151,4.03284704092971,0.47580720579922886,0.3001330315724575,3801.097956268928,3513.704723628351,14.807692966834628,7.44673897783765,"[0.24589914703904014, 0.5487046868026906, 0.8938184215585832, 0.1292588072826556, 0.561354966313175]","[5186.075738469392, 2242.9374791745754, 622.3496572084256, 9305.659447009952, 1648.467459482296]","[16.23527741055481, 12.58165403491299, 5.473663472698472, 26.05312246617292, 13.694747449833958]","[0.7423598865653636, 0.7127847408368577, 0.6855633262772886, 0.24052643859923706, 0.7734848743346615]","[1657.4644171874065, 1988.297211295564, 2117.6180487820316, 4238.954038413975, 1625.769572241188]","[9.801207525292408, 9.59528962926422, 11.249796649830351, 18.832282377821187, 9.258824211299393]",,
PCA_OLS,0.0,0.0,0.005,"[{}, {}, {}, {}, {}]",0.7174834809283748,0.022002148068553093,1857.008394297929,236.33722368181114,11.053477213858908,0.904388939204476,0.6315633578459333,0.17683059487541,2469.77386777203,1667.6723577008543,12.4405145076497,2.9007599810168054,"[0.3486393195610711, 0.6614561598594629, 0.8312622911028291, 0.6205810374852438, 0.6958779812210594]","[4479.514654510177, 1682.5627148999686, 989.0025824792974, 4054.8715076654094, 1142.9178793052988]","[15.149890856542903, 13.387678575826193, 7.965691464056757, 14.440403977908945, 11.258907663913703]","[0.7368204161102896, 0.7331493513768367, 0.6812199382600257, 0.7188891763416254, 0.7173385225530966]","[1693.1012403782772, 1847.3196794480616, 2146.8692068906767, 1569.0024271427505, 2028.7494176298794]","[9.922144117822656, 10.554169342960357, 12.07309992716493, 10.85097435328026, 11.866998328066341]",,
Dummy,0.0,0.0,0.001,"[{}, {}, {}, {}, {}]",2.2204460492503132e-17,2.9790409838967276e-16,6569.863295286594,615.6839912765857,24.619969408752986,1.048174742572797,-0.05132109291274704,0.039989894606464564,6689.189976951928,2524.50946878272,24.907528323594622,3.2750502467289753,"[-0.049439945235507654, -0.06866729132662397, -0.024166096259173653, -0.005752954189848225, -0.10857917755258173]","[7217.171307520419, 5311.275899372114, 6002.824861781955, 10748.537634136097, 4166.140181949053]","[24.08709424964265, 25.842933445934506, 21.230302539473904, 29.966528690317855, 23.410782692604197]","[0.0, -4.440892098500626e-16, 0.0, 3.3306690738754696e-16, 2.220446049250313e-16]","[6433.254492444971, 6922.672622230645, 6734.640790181715, 5581.4372663555305, 7177.31130522011]","[24.09819539160105, 25.12476202881449, 25.05947001033672, 23.069830530441553, 25.747589082571103]",,
Stacking,0.0,0.0,1.115,"[{}, {}, {}, {}, {}]",0.9124281921966693,0.022782533386901213,585.8561007079263,197.83134383584374,6.199213414000328,0.9831541327349358,0.6113242353253993,0.18179072015350764,2469.952656672052,1480.963126597586,11.878948447924873,3.0216599371387964,"[0.5408102556935708, 0.6809351534259427, 0.8765235174384669, 0.5716873599014463, 0.38666489016756966]","[3157.9234832463735, 1585.7521266903893, 723.7182543662217, 4577.400953282692, 2304.968465774584]","[11.679329838074992, 11.222613645451322, 7.302690216501179, 15.016059654917266, 14.174048884679607]","[0.9197023232258009, 0.9046303516744907, 0.9154464754161502, 0.9424077729992256, 0.8799540376676787]","[516.5753898405102, 660.2128534547675, 569.4376156160276, 321.44740203452926, 861.6072425937973]","[5.725743810201321, 6.755300772625185, 6.305754278572468, 4.819387020810939, 7.389881187791723]",,
