Model,Optimization Time (s),Avg Retraining Time (s),Best Params,Avg Train R2,Avg Train MSE,Avg Train MAPE (%),Avg Test R2,Avg Test MSE,Avg Test MAPE (%),All Fold Test R2,All Fold Test MSE,All Fold Test MAPE (%),All Fold Train R2,All Fold Train MSE,All Fold Train MAPE (%),NNR_Epochs,NNR_Batch_Size
LinearRegression,0.0,0.004,{},0.7316751984117628,1758.8789948767492,11.724380008485056,-0.03586371712616295,6020.120958096461,18.07010527680939,"[0.2478256151008863, 0.004686211667409013, -0.36010297814678416]","[4978.64809971304, 9607.981273614525, 3473.7335009618196]","[18.6713451706481, 17.882811371751146, 17.656159288028935]","[0.7310504187381579, 0.753307828924003, 0.7106673475731276]","[1721.445601022021, 1144.3431628433514, 2410.848220764875]","[11.440091655924018, 9.558213696428552, 14.174834673102598]",,
BayesianRidge,8.847,0.002,"{'max_iter': 162, 'alpha_1': 9.508899099010066e-07, 'alpha_2': 7.99774333692243e-06, 'lambda_1': 6.550683273501576e-06, 'lambda_2': 1.7653027103567402e-07}",0.7128435391231189,1864.7081204586075,11.047773257680063,0.22555245073387664,4420.177251396058,15.291326056082719,"[0.37969998639450764, 0.32314135927271836, -0.026183993465596078]","[4105.770611163758, 6533.864215712843, 2620.8969273115727]","[16.449207453934367, 14.29605496392345, 15.128715750390345]","[0.7185743267487672, 0.7183422085643038, 0.701614082056286]","[1801.3003960074548, 1306.5399136306787, 2486.284051737689]","[10.561368910813762, 9.2660295207624, 13.31592134146403]",,
SVR,2.079,0.001,"{'C': 22.123461091453247, 'gamma': 0.0012483996366038444, 'epsilon': 0.0016504332444109374}",0.6276872848775158,2428.7872259365217,7.847715494425951,0.49576755775070963,3373.4045563077957,11.653081756560631,"[0.4778272404398206, 0.41766275595738467, 0.5918126768549234]","[3456.265553971093, 5621.428539699988, 1042.519575252305]","[13.427966017170986, 11.969048565580014, 9.562230686930898]","[0.6310216912789273, 0.64597399169534, 0.60606617165828]","[2361.692044435813, 1642.237936879465, 3282.431696494288]","[7.620202256211438, 6.459562423964038, 9.463381803102376]",,
DecisionTree,2.326,0.002,"{'max_depth': 47, 'min_samples_split': 2, 'min_samples_leaf': 3}",0.8602842724357883,955.9160261941861,7.2795531804012485,0.099269179092681,5177.16787360921,15.89919528292697,"[0.4590245137223322, 0.0941247192282797, -0.2553416956725689]","[3580.7209482531025, 8744.611835897334, 3206.170836677195]","[14.66310183493254, 18.542499203769573, 14.491984810078797]","[0.8268259835730426, 0.9214251033915799, 0.8326017303427427]","[1108.422059595138, 364.4892552235424, 1394.8367637638776]","[7.452818070416586, 5.589986927297814, 8.795854543489348]",,
RandomForest,5.518,0.063,"{'n_estimators': 68, 'max_depth': 5, 'min_samples_split': 4, 'min_samples_leaf': 2}",0.8724230446446019,865.2470478486439,6.204366120105271,0.33863223244428703,3996.5244372020693,14.359777249415032,"[0.6407391979577908, 0.2306538390735885, 0.14450366030148187]","[2377.9500409718557, 7426.666438019993, 2184.95683261436]","[12.78580008255092, 16.96893469356621, 13.324596972127964]","[0.8111432848336207, 0.9381363172609509, 0.8679895318392339]","[1208.801144144996, 286.97012175928444, 1099.9698776416512]","[6.959091820563734, 4.596738875147728, 7.057267664604352]",,
XGBoost,6.629,0.08,"{'n_estimators': 133, 'learning_rate': 0.016721828635034734, 'max_depth': 7, 'subsample': 0.6241880033606275, 'colsample_bytree': 0.7500172973837621}",0.8858569255306054,748.4851565080754,6.179050102002518,0.40952094193461086,3652.615494455537,14.31303408733862,"[0.5566586909727826, 0.3476190294379379, 0.32428510539311206]","[2934.4795701979356, 6297.575922185702, 1725.790990982973]","[14.952311737524754, 16.569738038548238, 11.41705248594287]","[0.8616382315218563, 0.9078085394273345, 0.8881240056426251]","[885.6018908036148, 427.65308326858826, 932.2004954520235]","[6.430250751032935, 5.2449208790501, 6.861978675924519]",,
GPR,7.64,0.055,"{'kernel': 'Matern_nu_0.5', 'alpha': 0.09962515213396403}",0.9768810967323617,153.66786129916198,2.9079394614011638,0.3275058018956987,3986.409713072904,13.668395667604115,"[0.4737084165417267, 0.3425782492595415, 0.16623073988582793]","[3483.528081364988, 6346.235673639136, 2129.465384214589]","[13.94280663098193, 14.936598218893321, 12.125782152937091]","[0.9740867320073957, 0.9819022396086883, 0.9746543185810009]","[165.8611290067189, 83.95097532379646, 211.1914795669706]","[2.863360778426866, 2.46850056815551, 3.391957037621116]",,
NNR,532.323,1.845,"{'hidden_layers': 3, 'units': 97, 'activation': 'tanh', 'learning_rate': 1.7836726992861893e-05}",0.5938475971107331,2659.7925961517167,13.398750189799095,0.25644356114921557,4067.5830106118215,17.517332588863102,"[0.38825833799091014, 0.4339008588402845, -0.05282851338354799]","[4049.122815429767, 5464.6785878287355, 2688.9476285769624]","[19.905819674443, 16.138463365231146, 16.50771472691516]","[0.6418720940985917, 0.5989081545961509, 0.5407625426374567]","[2292.2426773254642, 1860.564560918798, 3826.5705502108876]","[11.573041802122642, 11.627148693700057, 16.996060073574586]",100.0,8.0
